time,cart_x,angle,force,cart_vx,angle_vel
16.795000076293945,109,-0.09232933473159899,-15,-124.99974668077307,-8.084324279494147
16.80999994277954,106,-0.22679884805388587,15,-200.00178020790284,-8.964714016049228
16.825999975204468,104,-0.36314700994617627,15,-124.99974668077307,-8.521742848462669
16.842000007629395,103,-0.5307734972029068,15,-62.499873340386536,-10.476634222039575
16.85800004005432,105,-0.7590884461445261,15,124.99974668077307,-14.269655390568024
16.872999906539917,106,-1.014197008784674,15,66.66726006930095,-17.007388891436285
16.888999938964844,108,-1.2722973952087173,15,124.99974668077307,-16.131241460607534
16.90499997138977,109,-1.5522799247268875,15,62.499873340386536,-17.49887263240667
16.905999898910522,110,-1.7359450042095235,15,1000.072484501669,-183.6783923543963
16.921000003814697,110,-1.8337910584758161,15,0.0,-6.523024664918197
16.937000036239624,111,-2.0262473980457902,15,62.499873340386536,-12.028496846677802
16.95199990272522,113,-2.3432082072721725,15,133.3345201386019,-21.13090870047131
16.967999935150146,115,-2.653756214930151,15,124.99974668077307,-19.409211144733046
16.983999967575073,117,-2.9793938201264107,15,124.99974668077307,-20.35230907963303
16.999000072479248,118,2.961739153797315,15,66.66620042915044,396.0727616158337
17.015000104904175,120,2.653756214930151,15,124.99974668077307,-19.24889467019776
17.030999898910522,122,2.3432082072721725,15,125.00160934612863,-19.409500368240597
17.04699993133545,124,2.0425738379756466,15,124.99974668077307,-18.789610002799858
17.062999963760376,125,1.750649826587375,15,62.499873340386536,-18.24521373678454
17.07800006866455,127,1.5163048705541655,15,133.33240085830087,-15.622887808470384
17.094000101089478,129,1.2604089196625452,15,124.99974668077307,-15.993464519044043
17.110000133514404,131,1.0179551052023574,15,124.99974668077307,-15.153332694655314
17.124000072479248,132,0.8110335719191258,15,71.42888283378747,-14.780173956675602
17.140000104904175,134,0.628796286415433,15,124.99974668077307,-11.389807261876665
17.15499997138977,135,0.43885929896350645,15,66.66726006930095,-12.662578539237135
17.171000003814697,136,0.3217505543966422,15,62.499873340386536,-7.319281702480696
17.186000108718872,138,0.13131543898308803,15,133.33240085830087,-12.695585572908398
17.200999975204468,140,-0.07393903765794034,15,133.3345201386019,-13.683753574615695
17.216000080108643,142,-0.2629947316809195,15,133.33240085830087,-12.603624790008068
17.23200011253357,143,-0.43885929896350645,15,62.499873340386536,-10.991513180223569
17.247999906539917,145,-0.6397697828266257,15,125.00160934612863,-12.557066908699653
